Id,Question,Context,Gold,Predicted,Predicted,Aug_Fixed,Synth_Fixed,F1,EM,Id,,Gold,F1,EM
c64eaced810d45b4b57f8f2a2489091f,To which fictional work does Shi Qian belong in?,"Shi Qian is a fictional character in Water Margin, one of the Four Great Classical Novels of Chinese literature.",['Water Margin'],Water Margin,Water Margin,0,0,1,1,c64eaced810d45b4b57f8f2a2489091f,,['Water Margin'],1,1
c68eb48b851446e598233a8d9cf95968,Who plays jasper?,"American video game designer Roger Dearly (Jeff Daniels) lives with his pet dalmatian, Pongo, in London. One day, Pongo sets his eyes on a beautiful female dalmatian named Perdita. After a frantic chase through the streets and into St. James's Park, Roger and Pongo discover that Perdita likes Pongo. Her owner, Anita Campbell-Green (Joely Richardson), falls in love with Roger when they meet. After they both end up falling into the lake as a result of their dogs, they return to Roger's home, and Anita accepts his proposal. They get married along with Perdita and Pongo.
Anita works as a fashion designer at the House of de Vil. Her boss, the pampered and very glamorous Cruella de Vil (Glenn Close) has a deep passion for fur, going so far as to have a taxidermist, Mr. Skinner, skin a white tiger at the London Zoo to make into a rug for her. Anita, inspired by her dalmatian, designs a coat made with spotted fur. Cruella is intrigued by the idea of making garments out of actual dalmatians and finds it amusing that it would seem as if she was wearing Anita's dog.
Anita soon discovers that Perdita is pregnant, and is then informed that she is too, much to her shock. Some time later, Cruella visits their home, and expresses contempt upon meeting Roger. Her initial disgust at them having a baby turns to excitement when she finds out Perdita is expecting too. Several weeks later, she returns when a litter of 15 puppies are born and offers Roger and Anita Â£7,500 for them, but they refuse. She dismisses Anita and vows revenge against her and Roger. She has her henchmen, Jasper and Horace (Hugh Laurie and Mark Williams) break into their home and steal the puppies while Roger and Anita are gone for a walk at the park taking Pongo and Perdita with them. Along with 84 others that were previously stolen, they deliver them to her ancient country estate, De Vil Mansion. She also hires Mr. Skinner to kill and skin them to create her coat.
With the family devastated at the loss of their puppies, Pongo uses the Twilight bark to carry the message via the dogs and animals of London, while Roger and Anita notify the Metropolitan Police Service. A dog who had witnessed the stolen puppies follows Jasper and Horace to the mansion, and finds all of them inside before helping them escape under the duo's noses. They make their way to a nearby farm, where they are later joined by Pongo and Perdita. Cruella arrives at the mansion and soon discovers what has happened. Furious, she decides to carry out the job herself, whilst Jasper and Horace attempt to search for them also.
After several mishaps, Jasper and Horace discover nearby police on the hunt for Cruella and her henchmen and hand themselves in, joining Mr. Skinner who was beaten earlier while trying to kill Lucky, who had been left behind. Meanwhile, Cruella tracks the puppies to the farm where they are hiding and tries to retrieve them. However, they outwit her and cause her to fall into a vat of molasses and get thrown through a window into a pigpen. Shortly after, the fleeing dalmatians (including Lucky) are found and sent home via the Suffolk Constabulary, while those looking for Cruella arrive at the farm to arrest her. In the police van, she belittles Jasper, Horace, and Skinner for their incompetence before they are sprayed by a skunk which she had mistaken for her bag. Pongo, Perdita, and their puppies are reunited with Roger and Anita. After being informed that the remaining 84 puppies have no home to go to since they have not been claimed, they decide to adopt them, bringing the total to 101. Roger designs a successful video game featuring dalmatian puppies as the protagonists and Cruella as the villain, and they move to the English countryside with their millions.
",['Hugh Laurie'],Hugh Laurie and Mark Williams,Hugh Laurie and Mark Williams,0,0,0.571428571,0,c68eb48b851446e598233a8d9cf95968,,['Hugh Laurie'],0.571428571,0
c8298163e97e460da740f94b8f464cdc,What is the name of the place where Raphael Cartoons can be found?,"The Raphael Cartoons are seven large cartoons for tapestries, belonging to the British Royal Collection but since 1865 on loan to the Victoria and Albert Museum in London, designed by the High Renaissance painter Raphael in 1515--16 and showing scenes from the Gospels and Acts of the Apostles.",['Victoria and Albert Museum'],Victoria and Albert Museum,Victoria and Albert Museum,0,0,1,1,c8298163e97e460da740f94b8f464cdc,,['Victoria and Albert Museum'],1,1
c84e8f30dde845368334c2e32b17c752,Who is the corpse dressed as?,"

The film opens in 19th century Maryland  where several Baltimore policemen are chasing after the screams of a woman in an apartment. The police arrive at the apartment in time only to discover a woman (Jasmina Ilic) sprawled on the floor with her throat sliced open and the corpse of her daughter (Teodora Uveric) stuffed in the chimney. Detective Emmett Fields (Luke Evans) is called to assist in the investigation and discovers that the crime resembles a fictional murder in the short story The Murders in the Rue Morgue, which is part of a collection of stories penned by the writer Edgar Allan Poe (John Cusak).Poe has become a social pariah and penniless drunkard whose stories have not been circulated for some time. He has fallen in love with the beautiful young Emily Hamilton (Alice Eve) and desires to marry her but faces opposition from her father Captain Charles Hamilton (Brendan Gleeson), a military man who loathes Poe and goes to the length of threatening physical violence. Poe is brought to see Fields for questioning and is horrified to learn someone is using his stories as the backdrop for a series of murders. Fields then proposes that Poe volunteer his services to help the police catch the killer and Poe agrees to the task.The two men are called to investigate the murder of literary critic Rufus Griswold (John Warnaby), the man who became Poe's rival after a feud that was published in the Baltimore newspapers. Poe realizes the gruesome crime resembles a scene from The Pit and the Pendulum as Fields notices a red demon mask near the corpse. The two then deduce that the scene of the next crime will take place at Captain Hamilton's annual masquerade ball  a scene that will resemble the Masked Ball in The Masque of the Red Death.Fields assigns several members of the Baltimore Police to go undercover as guests at the Masked Ball. Sometime before midnight, at the height of the festivities, a man on horseback dressed in a skeleton costume appears. Fields shoots the man only to learn he was an actor hired for the entertainment and receives an anonymous note. Poe then realizes Emily has been kidnapped, meaning the event was all a distraction. It's revealed in the killer's note that he will continue to commit murders and leave clues to Emily's location. The killer then threatens to kill Emily if Poe does not start writing columns for the newspaper that describe the brutal combination of fact and fiction  forcing Poe to comply with the request in order to save Emily.The local Medical School's anatomy class discovers a live raven and the corpse of a prostitute in theatrical clothing. Poe and Fields investigate and deduce the scene resembles The Mystery of Marie Rogêt except for one detail  the blood on the corpse's hands was not an element of Poe's story. The two soon learn the woman was an actress (Ana Sofrenovic) in costume as Lady Macbeth and rush to the theatre where the victim worked, demanding to see all the stage hands. All the stage hands are accounted for except for Maurice Rabichaux (Dejan Cubrilov), a sailor on leave after his ship landed in Baltimore. Poe and Fields notice a mysterious figure running along the catwalks and pursue him but the figure escapes. Fields later makes an off-handed comment that the name of the ship Maurice arrived on is the Fortunato  which prompts Poe to realize the next murder will resemble The Cask of Amontillado.Poe and Fields search tunnels under the city with several policemen and discover an area with fresh brickwork, an area that might be where Emily is being held. The officers smash through the brick and discover what appears to be a woman with blonde hair in the costume Emily wore the night she was kidnapped. But the body is revealed to be that of the sailor Maurice, who was dressed to resemble Emily after he was killed and buried in the niche.
Two clues are found on Maurice: a pocket watch that was stopped at 12:27 and then stuffed into his mouth, and a tattoo on his back that had some flesh carved out of it. Poe and Fields deduce these clues will give the location of Emily, and Poe realizes a church in Baltimore called Holy Cross is where Emily ",['Emily'],Lady Macbeth,a prostitute,0,0,0,0,c84e8f30dde845368334c2e32b17c752,,['Emily'],0,0
c90eefc786d14e7ebb88b29321d22ad9,Which chromosone can you find Bcl-2?,"In follicular lymphoma, a chromosomal translocation commonly occurs between the fourteenth and the eighteenth chromosomes -- t(14;18) -- which places the Bcl-2 gene from chromosome 18 next to the immunoglobulin heavy chain locus on chromosome 14.",['chromosome 18'],chromosome 18,chromosome 18,0,0,1,1,c90eefc786d14e7ebb88b29321d22ad9,,['chromosome 18'],1,1
c940009ed2c343a78c99b87873ead343,In which fictional work is Janet Mitchell a character?,"Janet Mitchell (briefly known as Petal) is a fictional character from the BBC soap opera EastEnders, played by child actor Grace, who has Down's syndrome.",['EastEnders'],BBC soap opera EastEnders,BBC soap opera EastEnders,0,0,0.4,0,c940009ed2c343a78c99b87873ead343,,['EastEnders'],0.4,0
cad68d2dd02f4c3ebf59ef4da9606907,What was Cameron Howat's team?,Cameron Howat (born 30 January 1985) is a former Australian rules footballer who was selected in the 2005 AFL Rookie Draft by the Richmond Football Club and delisted after the 2008 season.,['Richmond Football Club'],the Richmond Football Club,Richmond Football Club,0,0,1,1,cad68d2dd02f4c3ebf59ef4da9606907,,['Richmond Football Club'],1,1
cbf6301d1ed740dcbc63963b765e0028,In which fictional work is Liberty Savage a character?,"Liberty Savage is a fictional character from the British Channel 4 soap opera Hollyoaks, played by actress and singer-songwriter Abi Phillips.",['Hollyoaks'],Hollyoaks,Hollyoaks,0,0,1,1,cbf6301d1ed740dcbc63963b765e0028,,['Hollyoaks'],1,1
cdf2e2c919344a1f863d20055b5e156e,Of what river is Minnesota River a tributary?,"The Minnesota River is a tributary of the Mississippi River, approximately 332 miles (534 km) long, in the U.S. state of Minnesota.",['Mississippi River'],Mississippi River,Mississippi River,0,0,1,1,cdf2e2c919344a1f863d20055b5e156e,,['Mississippi River'],1,1
cf65adbc9c5c4adbb83b316734381591,Where does Laura work?,"

Saturday, October 8, 120 miles northeast of Blainsworth, Nebraska; 1:16 p.m.Bob Irisin, a metrologist for the Kansas City weather bureau, is riding in his Bronco truck when he stops and radios to his friend Stan in Kansas City, that he is witnessing a sudden change in weather patterns in the area. Then a tornado suddenly touches down near a farm where Bob sees a family of a man, woman and their little girl standing in front of the house, unaware of the tornado approaching behind them. Bob drives as near as he can go and manages to yell out a warning to the family seconds before they see the twister coming. The family runs into their storm shelter just in time before the twister destroys their house. Bob drives away from harms way just in time.Meanwhile, in Blainsworth, there is the annual fall Bike-a-thon race for the high school kids. 13-year-old Dan Hatch gets a flat tire and doesnt come in at all. Dans stern father, Jack, is arguing with a banker who's asking to foreclose on his hardware shop since a new mall has opened in the nearby town. Jack refuses to sell the shop at any price. Dan walks his bike into the town square where his best friend, Arthur, talks with him about getting ""crashed and burned"" during the race. Jack walks over and becomes hard on Dan for not finishing the race like a man should. Dan yells at his father for being so demanding and that he can't expect anything from anyone. Dan's mother, Laura, with her new baby Ryan and her friend Jenny, walk by and never less tell him he did okay anyway. Just then, Dan is called to the square podium for he is has been chosen by a lottery to be the winner of a new Schwinn Voyager bicycle, much to his father and mother's delight.75 miles northeast of Blainsworth; 3:37 p.m. Bob sits in his Bronco truck and radios in of rogue weather patterns, while observing another tornado rip through a nearby trailer park. Bob tells Stan that the front is moving south instead of north and the atmospheric activity is the most bizarre he has ever seen. Bob decides to travel to Blainsworth to see if anything will happen.Outside of Blainsworth, Dan and Arthur sit in the woods looking up at the clear sky. Dan tell Arthur about his fathers demanding which is a driving force that he cant stand. Then Arthur's two younger sisters, Stacey and Ronnie Vae, appear and want Arthur to come home since their parents are out of town for the weekend. Arthur and Dan watch as clouds begin to roll in and they decide to get indoors. At Arthurs house, the boys play a game of pool, in which Dan forgets he's suppose to take his grandmother's dog for a walk.Six miles northeast of Blainsworth 4:30 p.m.; Dan arrives at his grandmother Goldie's house where his father is already there taking her dog to the vet, for it has a bad leg. Jack yells at Dan for not being responsible for anything, and Dan rides on his new bike home.Arthur arrives at the Hatch house, were Laura is getting ready to leave for work for the evening. Jenny arrives at the house to pick Laura up, were they talk about Jack being so domineering on Dan for he doesn't want Dan to end up a loser like him.Nightfall. Arthur and Dan play with musical instruments, while checking every few minutes if baby Ryan in the next room is all right. Jack then arrives and tells Dan and Arthur to bring their bicycles in for its raining. Going out, they find that its raining hard and the winds are picking up speed. Arthur tells Dan that since hes originally from Los Angeles, he enjoys the rain, while Dan sees little amusement in it, for he tells Arthur that rain and hailstorms can get bad.At the local diner in town, Laura is waitressing when Bob walks in asking for some coffee. Bob overhears a farmer named Gus talk about the storm and of tornados reported in the area. Bob tells Gus that most people killed by tornados ","['At the local diner', 'diner']",the Kansas City weather bureau,Kansas City weather bureau,0,0,0,0,cf65adbc9c5c4adbb83b316734381591,,"['At the local diner', 'diner']",0,0
cf8400cbe81a4e8ab235d9e5e38b0137,What company published Child of Light?,Child of Light is a platforming role-playing video game developed by Ubisoft Montreal and published by Ubisoft.,['Ubisoft'],Ubisoft,Ubisoft,0,0,1,1,cf8400cbe81a4e8ab235d9e5e38b0137,,['Ubisoft'],1,1
cfc0afcf069f4123a70bd0a50b675e91,To which fictional work does HMS Sword appear in?,HMS Sword is a fictional experimental submarine of the British Royal Navy in Jules Verne's 1896 novel Facing the Flag.,['Facing the Flag'],Facing the Flag,Facing the Flag,0,0,1,1,cfc0afcf069f4123a70bd0a50b675e91,,['Facing the Flag'],1,1
d05fece4157445e681c17f62db1805ed,Who was responsible for capturing Boris?,"

The Men in Black are a secret law-enforcement agency that is responsible for policing the extraterrestrial life hidden on Earth, as well as protecting the world from any aliens who attempt to destroy/invade the planet.The film begins on LunarMax, a MiB prison situated on the moon. A one-armed criminal, a Boglodite named Boris the Animal, stages a jailbreak (along the way killing Obadiah Price, a fellow inmate he'd made a deal with). His intention is to rewrite history, with Agent K, the one who arrested and imprisoned him, being a major factor in his plan...On Earth, Agent K and his partner Agent J cover up an arrival of an alien spacecraft, and hear of the prison break. At a Chinese restaurant thats a local haunt for aliens, Agent K discovers Boris (who had previously gone to see Obadiah's son Jeffrey) and the two fight, with J joining in. K is upset that the alien he should have killed is out loose again; he deems it his own affair and forbids J to help him, suspending him. A puzzled J checks up on Boris: he appeared in 1969 to stop the prevention of the ArcNet Shield, a device that K deployed to protect the world from harm (but which killed off the Boglodites, as they can only survive by feeding off worlds). He managed to kill on 15 July 1969 an alien named Roman the Fabulous and on the following day... at this point O cuts him off and tells him not to investigate any further. That night, as K waits for Boris with a gun in his hand, he suddenly vanishes...The next morning, J discovers that he has a new partner, the liberated Agent AA, and that K has been dead for forty years (having been killed by Boris the Animal on 16th July 1969). O notices he is suffering from headaches and craves chocolate milk, which she explains are symptoms of time-fracture (aka the crime of interfering with history, which Obadiah Price was imprisoned for). At this point a Boglodite armada appears; J learns that there was nothing to hold them at bay, with no K to deploy the ArcNet. He theorizes that Boris went back in time to 1969 to kill K, thus changing history to what it was, and proposes to follow him; he heads to Jeffrey Price, who had provided Boris a time-jump device, and gets another one from him, and activates it by jumping off the Chrysler Building just as the Boglodites begin their assault...J arrives in 15 July 1969, with the intention to catch Boris as he is about to murder Roman the Fabulous. However, he is delayed from navigating the era of 1969 (most notably by an altercation with two racist cops), and gets there too late to stop Romans murder by 1969 Boris. He encounters 1969 Agent K, who subdues him and brings him to MiB headquarters. J tells K nothing, but when threatened with getting his memory erased he tells K part of the truth: he came from the future in pursuit of another time-traveler whos trying to change history.K and J follow a trail of clues to Andy Warhols Factory complex, where Warhol is revealed to be MiB Agent W. He notifies them of Griffin, an Arcanian being who has the ability to foresee all timelines and futures; Griffins planet was destroyed by the Boglodites, so he came to live on Earth and brought with him a device which will prevent the Boglodites from consuming the Earth. 1969 Boris arrives at the Factory in search of Griffin, who makes a quick exit with Boris in fast pursuit (to Js displeasure, although K doesnt seem to get too worried).J and K eventually track down Griffin at Shea Stadium, where he is foreseeing the future victory for the Mets baseball team. 1969 Boris appears and captures Griffin, but J and K are able to rescue Griffin, although Boris gets away. Griffin gives them the ArcNet and explains it can only work in zero gravity: K gets the idea to head to Cape Canaveral on 16th July 1969 (the day the Apollo 11 ship launched)",['K'],Jeffrey Price,J and K eventually track down Griffin,0,1,0,0,d05fece4157445e681c17f62db1805ed,,['K'],0.25,0
d0845ae9f83643579df75ca387c5c6af,What is the name of the sports team whose member is Tuğrul Erat?,Tuğrul Erat (born 17 June 1992) is an Azerbaijani footballer who plays as a midfielder for Fortuna Düsseldorf.,['Fortuna Düsseldorf'],Fortuna Düsseldorf,Fortuna Düsseldorf,0,0,1,1,d0845ae9f83643579df75ca387c5c6af,,['Fortuna Düsseldorf'],1,1
d1daa730968d4a1896e140e2fda4919f,Who should you contact if you want to rent long term?,"Bright, Spacious Room Spacious, single furnished room in owner- occupied home is available now, for one and a half years. Ground floor flat. Five-minute walk to the town center and local bus services. Well-equipped shared kitchen, including washing machine. Shared shower& toilet. Large rooms, with high ceilings, a warm and pleasant home. Responsible for own food & cooking, washing, telephone, insurance, etc. No smoking or pets. Not suitable for children. WiFi available locally. Call Jenna on 85756624 if you are interested. One Bedroom Newly Refurbished Flat in Burnage A fantastic one-bedroom flat in the heart of Burnage is available for however long you want. The property has just been refurbished to a high standard. Situated above the pharmacy on Burnage Lane the property boasts a kitchen, large lounge, separate shower and toilet, and bedroom with in- built wardrobes. A must-see! Call Daniel on 70554323 at the weekend. Two Bedrooms Left in Four-bed House Share A great four- bedroom property in the heart of Fallowfield. Two Bedrooms left in a mixed student house. The property has a dining area, toilet, lounge and one bedroom on the ground floor, followed by three bedrooms on the first floor with an extra toilet. Very close to the main bus stop & local amenities : supermarket, Lloyds pharmacy and local launderette. Two minutes' walking distance to the centre of Fallowfield. The property is available from the 1 of July 2012 to 30 June 2013. Half rent for July/ Aug. We are a private landlord; so there are no agency fees! Jack welcomes you to call. Phone:22604322. Board and Lodgings Close to Boston, Lincolnshire We have a double room available on a board and lodgings basis from 1 of June, 2012 to 1 of May, 2013. Within a comfortable, peaceful farmhouse, set in lovely gardens and beautiful countryside. Share a bathroom with one other person only. Room has own TV with Freeview and access to wireless broadband,. Use of the garden and rest of the house. On the bus route to Boston and Horncastle. Free car parking space. All meals, bills, etc. included. Can cater for a variety of special dietary needs if required, Please call Alice at the weekend or after 7p.m. On workdays. Phone:42556755.",['Daniel'],Call Jenna,Call Jenna,0,0,0,0,d1daa730968d4a1896e140e2fda4919f,,['Daniel'],0,0
d2763360085c42df86df51d9e1e58c96,Who plays Luna Schlosser?,"Miles Monroe (Woody Allen), a jazz musician and owner of the ""Happy Carrot"" health-food store in 1973, is subjected to cryopreservation without his consent, and not revived for 200 years.[2] The scientists who revive him are members of a rebellion: 22nd-century America seems to be a police state, ruled by a dictator about to implement a secret plan known as the ""Aries Project"". The rebels hope to use Miles as a spy to infiltrate the Aries Project, because he is the only member of this society without a known biometric identity.
The authorities discover the scientists' project, and arrest them. Miles escapes by disguising himself as a robot, and goes to work as a butler in the house of socialite Luna Schlosser (Diane Keaton). When Luna decides to have his head replaced with something more ""aesthetically pleasing,"" Miles reveals his true identity to her, whereupon Luna threatens to give Miles to the authorities. In response, he kidnaps her and goes on the run, searching for the Aries Project.
Miles and Luna fall in love, but Miles is captured and brainwashed into becoming a complacent member of the society, while Luna joins the rebellion. The rebels kidnap Miles and perform reverse-brainwashing, whereupon he remembers his past and joins their efforts. Miles becomes jealous when he catches Luna kissing the rebel leader, Erno Windt (John Beck), and she tells him that she believes in free love.
Miles and Luna infiltrate the Aries Project, wherein they quickly learn that the national leader had been killed by a rebel bomb ten months previously. All that survives is his nose. Other members of the Aries Project, mistaking Miles and Luna for doctors, expect them to clone the leader from this single remaining part. Miles steals the nose and ""assassinates"" it by dropping it in the path of a road roller.
After escaping, Miles and Luna debate their future together. He tells her that Erno will inevitably become as corrupt as the Leader. Miles and Luna confess their love for one another, but she claims that science has proven men and women cannot have meaningful relationships due to chemical incompatibilities. Miles dismisses this, saying that he does not believe in science, and Luna points out that he does not believe in God or political systems either. Luna asks Miles if there is anything he does believe in, and he responds with the line, ""Sex and deathâtwo things that come once in a lifetimeâbut at least after death you're not nauseous.""[3] The film ends as the two embrace.
",['Diane Keaton'],(Diane Keaton,Diane Keaton,0,0,1,1,d2763360085c42df86df51d9e1e58c96,,['Diane Keaton'],1,1
d366f32c403f4e83a1b08a0f8890cbab,Who was the brother of Sir Balan?,"Sir Balan le Savage, brother of Sir Balin from Northumberland, is a minor character mentioned in various Arthurian legends.",['Sir Balin'],Sir Balan le Savage,Sir Balan le Savage,0,0,0.333333333,0,d366f32c403f4e83a1b08a0f8890cbab,,['Sir Balin'],0.333333333,0
d3de826cd78c40279beb5a2a04a344ca,What exhibit or animal room seemed to be the least popular for most people?,"Mr. Eckerd at the end of the street was a different fellow with a different kind of house. He let kids from the neighborhood come to see his house, but only if they had written permission from their parents, and if he'd already spoken to the parents before. What made it so different? He shared his home with rescued animals that the county couldn't keep. He had the permission to have things like monkeys, large cats, and other strange creatures. His house had the ivy -covered brick wall and the iron gate across the driveway. Once you went inside, the hedges lining the driveway were carved into the shapes of animals. There were other pretty plants on the grounds, too. The old brick house held a lot of surprises. The double doors with the lion's head door knockers opened into a large flat entryway. In the wooden board walls all around, there were fish tanks with colorful fishes. The ceilings were painted with scenes of plants and rare animals. Room opened off from there. Continuing down the hall, you came to a large courtyard, which had been caged in, partly open to the sky .A large group of tiny monkeys shook up and down trees. You had to walk through a caged tunnel into other parts of the house. They called out to whoever walked in, hoping for treats of fruits, nuts, and seeds. Behind that, the hall continued to a room full of snakes and lizards. It felt like a desert in that room, so dry and hot. It was not everyone's favorite room, but it certainly was interesting. The final room was actually out back, and definitely not something to miss. It was much like a large glass bird cage or a greenhouse. It was there that you would usually find Mr Eckerd on a bench next to some carvings of jungle animals. He was watching the Bengal tiger that wandered back and forth inside the cage. Mr. Eckerd's house was the strangest and most unique place in town, a place very well worth seeing.",['snakes and lizards'],The final room,glass bird cage or a greenhouse,0,0,0,0,d3de826cd78c40279beb5a2a04a344ca,,['snakes and lizards'],0,0
d42ce50e2b9148e7800b4c22f0f5067a,Who begins digging a hole ?,"

Ryu (Ha-kyun Shin), a deaf man, works in a factory to support his ailing sister (Ji-Eun Lim) in desperate need of a kidney transplant. Ryu tries to donate one of his kidneys to his sister but is told that his blood type does not match that of his sister and so is not a suitable donor. After being laid off from his job by the factory boss, Ryu contacts a black market organ dealer who agrees to sell him a kidney suitable for his sister in exchange for 10,000,000 Korean won, plus one of Ryu's own kidneys. He takes the severance pay from his factory job and offers the money to the organ dealers, who take the money and one of his kidneys, but then disappear. Three weeks later, Ryu learns from his doctor that a kidney has been found for his sister and that the operation will cost 10,000,000 won, but since the organ dealers stole his money, he will not be able to pay for it.In need of money for the operation and in retaliation for his being fired, Ryu and his girlfriend, Yeong-mi (Doona Bae), a radical anarchist, conspire to kidnap the daughter of the boss who fired him. Instead, he realizes that the kidnapping would immediately put them under police suspicion, and they decide to kidnap Yu-sun (Bo-bae Han), the daughter of the boss's friend, Park Dong-jin (Kang-ho Song), another factory executive. The girl stays with Ryu's sister (thinking that Ryu is merely babysitting for a time), who takes care of her while the distraught Dong-jin arranges to pay her ransom. After Ryu collects the money and returns home, he learns that his sister has discovered his scheme and, unwilling to be involved or burden Ryu further, killed herself. Ryu takes Yu-sun and his sister's body into the countryside to bury her by a riverbed they used to frequent as children. While Ryu mourns, Yu-sun accidentally slips into the river and drowns.Days later, as Dong-jin mourns his daughter and swears revenge at the river bank, Ryu ambushes and murders the organ dealers. Dong-jin, having investigated the identities of the kidnappers, finds Yeong-mi and begins interrogating her. Yeong-mi apologizes for Yu-sun's death but warns him of her membership in a terrorist organization that, knowing Dong-jin's identity, will kill him if she dies. Dong-jin, unfazed by the threats, tortures her to death by electrocuting her. Ryu returns to Yeong-mi's apartment building and discovers the police removing her body on a stretcher. Ryu, consumed with grief, swears vengeance on Dong-jin.Ryu arrives at Dong-jin's residence in an attempt to kill him. He waits for some time, but Dong-Jin does not arrive: he is, in fact, waiting at Ryu's apartment. After Dong-Jin does not arrive, Ryu returns to his apartment. However, Dong-jin had previously set up an electric booby trap on his doorknob, which renders Ryu unconscious. Dong-jin then binds Ryu and returns him to the riverbed where Yu-sun died. After binding Ryu's hands and feet and bringing him chest-high into the water, an emotional Dong-jin acknowledges that although Ryu is a good man, he has no choice; Dong-jin then slashes Ryu's Achilles tendons, resulting in his drowning.Dong-jin drags Ryu back to shore and then drives off to a desolate location to bury the body. Once there, he begins to dig a hole, but soon a group of men arrives. They surround and stab Dong-jin repeatedly, finally attaching a note to his chest identifying themselves as the terrorist group of which Yeong-mi was part. The group leave Dong-jin dying beside his car with the bloody tools and bags he used to chop up, dismember, and package Ryu's body.(From Wikipedia.)

",['Dong-jin'],Dong-jin,Dong-jin,0,0,1,1,d42ce50e2b9148e7800b4c22f0f5067a,,['Dong-jin'],1,1
d81450b6d0304b1987f142c1315d007e,Which team does Denis Loginov play for?,Denis Loginov (born 5 May 1985) is a Russian professional ice hockey forward currently playing for Ertis Pavlodar of Kazakhstan Vyschaya Liga.,['Ertis Pavlodar'],Ertis Pavlodar,Ertis Pavlodar,0,0,1,1,d81450b6d0304b1987f142c1315d007e,,['Ertis Pavlodar'],1,1
d96d1872d7d64c9e9220feb3d8def784,What color does Ellis color her hair?,"

At the Kibbutz Stein in Israel in 1956, school teacher Rachel (Clarice van Houten) is reunited with Ronnie (Halina Reijn), a friend from The Hague during World War II. After Ronnie leaves, Rachel reflects on her adventures during the final days of the war.In 1944, Rachel hides from the Nazis in a farm in the Dutch countryside. In exchange for hiding her, they expect her to learn Bible verses. One day, a crippled Allied bomber drops its payload on the farmhouse, killing everyone except Rachel. Rob (Michiel Heisman), a young man from a neighboring farm, hides her in the family's greenhouse. That night, Van Gein (Peter Blok), a police officer, arrives to tell them that the Nazis know that Rachel is in the area and will hunt her down. He agrees to help Rachel and Rob escape to the Allied controlled southern part of Holland. Rachel visits her father's lawyer, Smaal (Dolf de Vries). He gives her enough money and jewels to live on for a year but warns her not to trust people so easily. Van Gein leads Rachel and Rob to a dock where other Jews wait to leave. Rachel is reunited with her parents and brother, who is recovering from an emergency appendectomy. Van Gein does not accompany the Jews on the boat trip. That evening, the boat is ambushed by a Nazi patrol boat. The Nazis immediately open fire; only Rachel survives the massacre. Before drifting down the river, she sees the Nazis loot the corpses.Rachel is found by Resistance fighters who smuggle her into The Hague by disguising her as a typhoid victim and placing her in a coffin that if properly ""sealed"" has sizable air holes. She is taken to a soup kitchen run by another member of the Resistance, Gerben Kuipers (Derek de Lint) and given the new name of Ellis de Vries. Eventually she is made a part of the Resistance's plans to smuggle in British guns and rations. The smugglers are led by Hans Akkermans (Thom Hoffman), an expert marksman. He and Ellis are to pose as husband and wife so the Nazis will not search their luggage on the train; the luggage is actually full of weaponry. But when the Nazi soldiers on the train clearly do intend to search all baggage, a new plan is needed. Ellis takes the bags and enters a private compartment occupied by SD Colonel Müntze (Sebastian Koch). The Nazis don't search Müntze's compartment. Ellis and Müntze are clearly attracted to each other and she accepts an offer to visit him at his office. Hans is clearly jealous.A truck carrying the British guns crashes in front of the soup kitchen. Kuiper's son, Tim (Ronald Armbrust) was driving and is arrested by the Gestapo. While the others go into hiding, Ellis arranges a meeting with Müntze hoping that she can persuade him to release Tim. Knowing he is an avid stamp collector, she takes some rare Dutch stamps to him. He invites her to a Nazi party. There she sees SS commandant Günter Franken (Waldemar Kobus) and recognizes him as the Nazi who led the ambush against the refugee boat. Although she is sickened at his sight, she manages to sing at the party later. She and Müntze return to his suite to make love. He intuits that she is Jewish from her dyed blond hair but has fallen in love with her. She accepts a job in his office and begins work the following day. There she meets Ronnie, who is Franken's secretary/sex partner. Franken gives them a report indicating that Tim has confessed everything and is to be executed, however, Müntze refuses to sign the execution order.Ellis sees Smaal at Nazi headquarters and learns that he and Müntze have negotiated a cease fire -- if the Resistance ceases its attacks against the Nazis, the Nazis will cease its violent reprisals against Dutch civilians. However, when a hidden microphone placed by Ellis in Franken's office reveals that Franken and Van Gein have been working together to kill and rob Jews trying to escape into Allied territory, a controversy amongst the Resistance fighters ensues. Van Gein is heard ",['blond'],dyed blond,dyed blond,0,0,0.666666667,0,d96d1872d7d64c9e9220feb3d8def784,,['blond'],0.666666667,0
da8eb30b7cc14ff6bfefe6a048dc93fe,On what chromosome is TBR1 found?,The human TBR1 gene is located on the q arm of the positive strand of chromosome 2.,['chromosome 2'],chromosome 2,chromosome 2,0,0,1,1,da8eb30b7cc14ff6bfefe6a048dc93fe,,['chromosome 2'],1,1
